millis,latitude,longitude,altitude,speed,heading
840500,31.28441248,-91.6228789,47.4494011,-1.7,98.6
840600,31.28441092,-91.62286625,47.5494011,-1.8,98.7
840700,31.28440934,-91.62285356,47.4494011,-1.8,98.7
840800,31.28440761,-91.62283991,47.4494011,-1.8,99.3
840900,31.28440588,-91.62282623,47.3494011,-1.8,101.4
841000,31.28440416,-91.62281323,47.3494011,-1.8,103.8
841100,31.28440247,-91.62280003,47.3494011,-1.8,105.7
841200,31.28440088,-91.6227874,47.3494011,-1.8,106.7
841300,31.28439918,-91.6227741,47.3494011,-1.9,106.8
841400,31.28439753,-91.62276127,47.3494011,-1.9,106.8
841500,31.28439571,-91.62274778,47.2494011,-2,108.1
841600,31.28439383,-91.6227349,47.3494011,-2.1,109.8
841700,31.28439178,-91.62272137,47.2494011,-2.1,111.2
841800,31.28438966,-91.62270808,47.2494011,-2.2,112.4
841900,31.28438753,-91.62269452,47.2494011,-2.3,113.7
842000,31.2843854,-91.62268162,47.2494011,-2.4,114.6
842100,31.28438308,-91.62266811,47.1494011,-2.5,114.7
842200,31.28438059,-91.62265503,47.1494011,-2.6,114.8
842300,31.28437806,-91.62264158,47.0494011,-2.7,114.8
842400,31.28437556,-91.62262875,47.1494011,-2.8,114.7
842500,31.28437287,-91.62261529,47.1494011,-2.9,114.9
842600,31.28437021,-91.62260251,47.1494011,-2.9,115.7
842700,31.28436711,-91.62258874,47.1494011,-3,116.8
842800,31.28436425,-91.62257589,47.0494011,-3.1,117.8
842900,31.28436118,-91.62256246,47.0494011,-3.2,118.1
843000,31.28435817,-91.62254975,47.0494011,-3.3,118.3
843100,31.28435465,-91.62253599,47.0494011,-3.4,118.4
843200,31.28435155,-91.62252332,47.0494011,-3.5,118.4
843300,31.28434839,-91.62251068,47.0494011,-3.6,118.5
843400,31.28434486,-91.62249718,47.0494011,-3.6,118.5
843500,31.28434097,-91.62248282,47.0494011,-3.7,118.5
843600,31.28433761,-91.62247052,47.1494011,-3.8,118.5
843700,31.28433403,-91.62245764,47.1494011,-3.8,118.5
843800,31.28433053,-91.62244534,47.1494011,-3.9,118.5
843900,31.28432671,-91.62243273,47.2494011,-4,118.5
844000,31.28432311,-91.62242053,47.2494011,-4,118.4
844100,31.28431928,-91.62240775,47.3494011,-4.1,118.4
844200,31.28431565,-91.62239569,47.2494011,-4.1,118.2
844300,31.2843118,-91.62238305,47.2494011,-4.2,117.5
844400,31.28430792,-91.62237108,47.3494011,-4.2,117.2
844500,31.2843039,-91.62235839,47.2494011,-4.3,117.2
844600,31.28430011,-91.62234659,47.2494011,-4.3,116.8
844700,31.28429609,-91.62233421,47.2494011,-4.4,115.7
844800,31.28429183,-91.62232152,47.2494011,-4.4,115.3
844900,31.28428759,-91.62230858,47.2494011,-4.4,115.2
845000,31.28428358,-91.62229647,47.2494011,-4.4,115.2
845100,31.28427936,-91.62228377,47.2494011,-4.5,115.2
845200,31.28427561,-91.62227252,47.2494011,-4.5,115.2
845300,31.28427152,-91.6222603,47.2494011,-4.5,115.2
845400,31.28426747,-91.62224819,47.2494011,-4.5,115.2
845500,31.2842632,-91.62223548,47.2494011,-4.6,115.3
845600,31.2842589,-91.62222296,47.1494011,-4.6,115.4
845700,31.28425457,-91.6222104,47.2494011,-4.6,115.3
845800,31.28425043,-91.62219844,47.2494011,-4.6,115.2
845900,31.28424624,-91.62218643,47.2494011,-4.6,115.2
846000,31.28424168,-91.62217326,47.3494011,-4.6,115.2
846100,31.28423669,-91.62215903,47.2494011,-4.7,115.2
846200,31.28423266,-91.62214768,47.2494011,-4.7,115.3
846300,31.28422863,-91.62213635,47.2494011,-4.7,115.2
846400,31.28422415,-91.62212382,47.2494011,-4.7,115.2
846500,31.28422012,-91.62211289,47.1494011,-4.7,115.2
846600,31.28421572,-91.62210053,47.1494011,-4.7,115.1
846700,31.28421131,-91.62208815,47.2494011,-4.7,115.1
846800,31.28420719,-91.62207673,47.1494011,-4.8,115.1
846900,31.28420307,-91.62206551,47.1494011,-4.8,115.1
847000,31.28419885,-91.62205382,47.1494011,-4.8,115
847100,31.28419441,-91.62204152,47.2494011,-4.8,114.7
847200,31.28419012,-91.62202973,47.1494011,-4.8,114.3
847300,31.28418555,-91.62201719,47.2494011,-4.8,113.5
847400,31.28418128,-91.62200541,47.2494011,-4.8,112.7
847500,31.2841768,-91.62199302,47.2494011,-4.8,111.8
847600,31.28417254,-91.62198128,47.2494011,-4.7,111
847700,31.28416808,-91.62196892,47.2494011,-4.7,110.2
847800,31.2841638,-91.62195703,47.2494011,-4.7,109.4
847900,31.28415943,-91.62194462,47.2494011,-4.7,108.5
848000,31.28415531,-91.62193288,47.2494011,-4.6,107.7
848100,31.284151,-91.62192053,47.2494011,-4.6,106.8
848200,31.28414702,-91.62190892,47.2494011,-4.5,105.9
848300,31.2841428,-91.62189653,47.2494011,-4.5,105
848400,31.28413884,-91.62188479,47.2494011,-4.5,104.3
848500,31.2841349,-91.62187303,47.2494011,-4.4,103.6
848600,31.2841306,-91.62186019,47.2494011,-4.4,102.7
848700,31.28412642,-91.62184749,47.1494011,-4.3,101.9
848800,31.28412264,-91.62183596,47.1494011,-4.3,101
848900,31.28411891,-91.6218244,47.1494011,-4.2,100.1
849000,31.28411499,-91.62181212,47.1494011,-4.2,99.2
849100,31.28411107,-91.62179941,47.1494011,-4.1,98.2
849200,31.28410756,-91.6217878,47.1494011,-4,97.1
849300,31.28410394,-91.62177555,47.0494011,-3.9,96.2
849400,31.28410055,-91.62176369,47.0494011,-3.8,95.3
849500,31.28409732,-91.6217519,47.0494011,-3.7,94.4
849600,31.28409407,-91.62173994,46.9494011,-3.6,94.1
849700,31.28409072,-91.62172733,47.0494011,-3.6,94
849800,31.2840876,-91.62171529,46.9494011,-3.5,94
849900,31.28408467,-91.62170327,46.9494011,-3.4,94.1
850000,31.28408143,-91.62169029,46.9494011,-3.3,94.1
850100,31.28407826,-91.62167728,46.9494011,-3.3,94.1
850200,31.28407547,-91.62166538,46.9494011,-3.2,94
850300,31.28407268,-91.62165304,46.9494011,-3.1,94
850400,31.28407001,-91.621641,46.9494011,-3.1,94
850500,31.28406725,-91.62162832,46.9494011,-3,94.1
850600,31.28406463,-91.62161619,46.9494011,-3,94.8
850700,31.28406215,-91.62160427,47.0494011,-2.9,95.5
850800,31.28405935,-91.6215912,47.0494011,-2.9,95.5
850900,31.28405673,-91.62157875,47.0494011,-2.8,95.5
851000,31.2840541,-91.62156596,47.0494011,-2.7,95.5
851100,31.28405163,-91.62155379,47.1494011,-2.7,95.5
851200,31.28404909,-91.62154126,47.1494011,-2.6,95.6
851300,31.28404668,-91.62152855,47.1494011,-2.6,95.5
851400,31.28404448,-91.62151681,47.2494011,-2.5,95.5
851500,31.2840422,-91.62150443,47.1494011,-2.5,95.5
851600,31.28404018,-91.62149311,47.2494011,-2.5,95.6
851700,31.28403791,-91.62148037,47.2494011,-2.4,95.5
851800,31.28403572,-91.62146816,47.1494011,-2.4,95.4
851900,31.28403356,-91.6214559,47.1494011,-2.4,95.5
852000,31.28403102,-91.62144212,47.1494011,-2.3,95.5
852100,31.28402887,-91.62142953,47.1494011,-2.3,95.6
852200,31.28402673,-91.6214165,47.1494011,-2.3,95.6
852300,31.28402473,-91.62140408,47.2494011,-2.2,95.6
852400,31.28402262,-91.62139129,47.2494011,-2.2,95.6
852500,31.28402063,-91.62137895,47.2494011,-2.2,95.5
852600,31.2840186,-91.62136601,47.2494011,-2.1,95.6
852700,31.2840167,-91.62135369,47.2494011,-2.1,95.6
852800,31.28401483,-91.62134072,47.2494011,-2,95.5
852900,31.28401326,-91.62132866,47.2494011,-2,95.5
853000,31.28401145,-91.62131563,47.2494011,-1.9,95.4
853100,31.28400977,-91.62130321,47.2494011,-1.9,95.3
853200,31.28400801,-91.62129016,47.2494011,-1.8,95.2
853300,31.28400641,-91.6212778,47.2494011,-1.8,95.2
853400,31.28400471,-91.62126469,47.2494011,-1.8,95.2
853500,31.28400311,-91.62125218,47.2494011,-1.8,95.3
853600,31.28400146,-91.62123907,47.2494011,-1.8,95.2
853700,31.28399996,-91.62122671,47.2494011,-1.8,95.3
853800,31.28399831,-91.6212135,47.2494011,-1.8,95.3
853900,31.28399665,-91.62120025,47.2494011,-1.8,95.4
854000,31.28399506,-91.62118792,47.2494011,-1.8,95.6
854100,31.28399346,-91.62117599,47.2494011,-1.8,95.6
854200,31.28399173,-91.62116228,47.2494011,-1.8,95.6
854300,31.28399002,-91.62114854,47.2494011,-1.7,95.5
854400,31.28398845,-91.62113613,47.1494011,-1.7,95.5
854500,31.28398683,-91.62112305,47.1494011,-1.7,95.5
854600,31.28398508,-91.62110938,47.1494011,-1.7,95.4
854700,31.28398345,-91.62109561,47.1494011,-1.6,95.5
854800,31.28398196,-91.62108253,47.1494011,-1.6,95.5
854900,31.28398049,-91.62106941,47.1494011,-1.6,94.7
855000,31.28397889,-91.62105435,47.1494011,-1.6,92.2
855100,31.2839773,-91.62104024,47.1494011,-1.6,89.7
855200,31.28397589,-91.62102739,47.1494011,-1.5,87.5
855300,31.28397447,-91.62101387,47.2494011,-1.5,85.5
855400,31.28397327,-91.62100152,47.2494011,-1.3,83.9
855500,31.28397204,-91.62098854,47.2494011,-1.3,83.6
855600,31.28397082,-91.62097452,47.2494011,-1.2,83.5
855700,31.28396966,-91.6209605,47.2494011,-1.1,83.4
855800,31.28396885,-91.62094769,47.2494011,-1,83.5
855900,31.28396796,-91.62093486,47.2494011,-1,83.7
856000,31.28396703,-91.62092094,47.1494011,-0.9,83.8
856100,31.28396621,-91.62090766,47.2494011,-0.9,83.7
856200,31.28396538,-91.62089389,47.2494011,-0.8,82.9
856300,31.28396469,-91.62088055,47.1494011,-0.6,81.7
856400,31.28396411,-91.62086685,47.2494011,-0.5,80.4
856500,31.28396369,-91.62085316,47.2494011,-0.3,79.1
856600,31.28396345,-91.62084055,47.1494011,-0.2,77.8
856700,31.2839634,-91.62082824,47.1494011,0,76.5
856800,31.28396342,-91.62081546,47.0494011,0,75.1
856900,31.28396356,-91.62080206,47.1494011,0.2,73.8
857000,31.28396381,-91.62078928,47.1494011,0.3,72.5
857100,31.28396424,-91.62077601,46.9494011,0.5,71.2
857200,31.28396476,-91.62076335,46.9494011,0.6,69.9
857300,31.28396543,-91.6207501,47.0494011,0.7,68.5
857400,31.28396615,-91.62073752,47.0494011,0.9,67.2
857500,31.28396695,-91.62072441,47.0494011,1,65.8
857600,31.28396786,-91.62071199,47.0494011,1.1,64.7
857700,31.28396895,-91.62069901,47.0494011,1.2,64.5
857800,31.28397009,-91.62068705,46.9494011,1.4,64.6
857900,31.28397141,-91.62067453,46.9494011,1.5,64.5
858000,31.28397271,-91.62066276,46.9494011,1.6,64.3
858100,31.28397418,-91.62065044,46.9494011,1.7,64.2
858200,31.28397579,-91.62063822,46.9494011,1.9,64.1
858300,31.28397761,-91.62062542,46.9494011,2,64
858400,31.28397936,-91.62061284,47.0494011,2.1,63.9
858500,31.2839814,-91.62060026,47.0494011,2.2,63.9
858600,31.28398332,-91.62058875,47.1494011,2.3,63.9
858700,31.28398543,-91.62057669,47.1494011,2.4,63.2
858800,31.28398741,-91.62056495,47.1494011,2.5,62
858900,31.28398975,-91.62055303,47.2494011,2.7,61
859000,31.28399234,-91.62054046,47.2494011,2.8,59.9
859100,31.28399505,-91.62052793,47.3494011,2.9,59
859200,31.28399752,-91.62051692,47.3494011,3,58.2
859300,31.28400035,-91.62050509,47.3494011,3.1,57.4
859400,31.28400315,-91.62049379,47.3494011,3.3,56.7
859500,31.28400618,-91.62048196,47.3494011,3.4,55.9
859600,31.2840092,-91.62047073,47.3494011,3.5,55.1
859700,31.28401237,-91.62045936,47.2494011,3.6,54.3
859800,31.28401566,-91.62044837,47.2494011,3.7,53.5
859900,31.28401924,-91.62043688,47.2494011,3.8,52.8
860000,31.28402272,-91.620426,47.1494011,3.9,52.1
860100,31.28402656,-91.62041498,47.1494011,4.1,51.4
860200,31.28403023,-91.62040422,47.1494011,4.2,50.9
860300,31.28403417,-91.62039299,47.1494011,4.3,50.4
860400,31.284038,-91.62038233,47.1494011,4.4,49.8
860500,31.28404207,-91.62037118,47.1494011,4.4,49.4
860600,31.284046,-91.62036066,47.1494011,4.5,48.8
860700,31.28405022,-91.62034968,47.2494011,4.6,48.3
860800,31.28405439,-91.62033938,47.2494011,4.7,48.1
860900,31.28405876,-91.62032867,47.3494011,4.8,48.4
861000,31.28406305,-91.6203185,47.2494011,4.9,50.1
861100,31.28406764,-91.62030786,47.2494011,5,52.4
861200,31.28407208,-91.62029768,47.3494011,5,54.8
861300,31.2840768,-91.62028702,47.3494011,5.1,56.1
861400,31.28408117,-91.62027647,47.3494011,5.1,56.6
861500,31.28408575,-91.62026633,47.3494011,5.2,57.2
861600,31.28409073,-91.62025541,47.2494011,5.2,58.2
861700,31.28409575,-91.62024452,47.3494011,5.3,59.4
861800,31.28410029,-91.62023415,47.4494011,5.3,60.7
861900,31.28410518,-91.6202237,47.4494011,5.3,61.6
862000,31.28410987,-91.62021379,47.4494011,5.3,62.4
862100,31.28411481,-91.62020337,47.4494011,5.3,62.9
862200,31.28411941,-91.62019352,47.4494011,5.3,63
862300,31.28412439,-91.62018304,47.4494011,5.3,63.1
862400,31.28412913,-91.62017311,47.5494011,5.4,63.1
862500,31.28413412,-91.62016267,47.5494011,5.4,63
862600,31.28413847,-91.62015319,47.5494011,5.4,63
862700,31.28414334,-91.62014294,47.5494011,5.4,63
862800,31.28414821,-91.62013274,47.5494011,5.4,62.9
862900,31.28415333,-91.62012202,47.4494011,5.5,62.9
863000,31.2841583,-91.62011192,47.4494011,5.5,62.9
863100,31.28416402,-91.62010062,47.4494011,5.5,62.9
863200,31.28416897,-91.62009056,47.4494011,5.5,62.8
863300,31.28417391,-91.6200805,47.4494011,5.4,62.9
863400,31.2841791,-91.62006966,47.4494011,5.4,62.8
863500,31.28418453,-91.62005824,47.4494011,5.4,62.8
863600,31.28418924,-91.62004844,47.4494011,5.4,62.8
863700,31.28419419,-91.62003814,47.4494011,5.4,62.8
863800,31.28419895,-91.62002825,47.4494011,5.4,62.8
863900,31.2842037,-91.62001834,47.3494011,5.4,62.8
864000,31.28420846,-91.62000839,47.3494011,5.4,62.8
864100,31.2842132,-91.61999845,47.3494011,5.4,62.9
864200,31.28421835,-91.61998779,47.3494011,5.3,62.9
864300,31.28422377,-91.61997652,47.3494011,5.3,62.9
864400,31.2842284,-91.61996686,47.3494011,5.3,62.8
864500,31.28423324,-91.61995672,47.3494011,5.2,62.8
864600,31.28423784,-91.61994698,47.2494011,5.2,62.9
864700,31.28424263,-91.61993677,47.2494011,5.2,62.9
864800,31.284247,-91.61992724,47.2494011,5.1,62.9
864900,31.28425177,-91.61991712,47.1494011,5.1,62.8
865000,31.28425628,-91.61990746,47.1494011,5.1,62.9
865100,31.28426099,-91.61989734,47.1494011,5,62.9
865200,31.28426536,-91.61988733,47.0494011,5,62.9
865300,31.28426996,-91.61987726,46.9494011,4.9,62.9
865400,31.28427431,-91.61986774,47.0494011,4.9,63
865500,31.28427887,-91.61985779,47.0494011,4.9,62.9
865600,31.28428258,-91.61984924,47.0494011,4.9,62.5
865700,31.28428686,-91.61983983,47.0494011,4.8,61.9
865800,31.28429103,-91.61983063,47.1494011,4.8,61.4
865900,31.28429541,-91.61982096,47.0494011,4.8,61.1
866000,31.2843004,-91.61980994,46.9494011,4.8,61
866100,31.28430508,-91.61979977,46.9494011,4.7,60.8
866200,31.28430932,-91.61979041,46.9494011,4.7,60.8
866300,31.28431374,-91.61978065,46.9494011,4.7,60.8
866400,31.28431784,-91.61977166,46.9494011,4.6,60.8
866500,31.28432202,-91.61976214,46.9494011,4.6,60.8
866600,31.28432593,-91.61975348,46.9494011,4.5,60.7
866700,31.28432981,-91.61974489,46.9494011,4.5,60.8
866800,31.28433411,-91.6197353,46.9494011,4.5,60.8
866900,31.2843383,-91.61972553,46.9494011,4.4,60.7
867000,31.28434214,-91.61971695,46.9494011,4.4,60.6
867100,31.28434616,-91.61970797,46.9494011,4.4,60.6
867200,31.28435001,-91.6196994,46.9494011,4.4,60.7
867300,31.28435373,-91.61969075,46.9494011,4.3,60.7
867400,31.28435751,-91.61968222,46.9494011,4.3,60.7
867500,31.28436148,-91.61967331,47.0494011,4.3,60.7
867600,31.28436527,-91.61966486,47.0494011,4.3,60.5
867700,31.28436915,-91.61965586,47.0494011,4.3,60.3
867800,31.28437292,-91.61964752,47.0494011,4.3,60
867900,31.28437687,-91.61963881,47.0494011,4.2,59.6
868000,31.28438057,-91.61963049,47.1494011,4.2,59.1
868100,31.28438445,-91.61962179,47.1494011,4.2,58.5
868200,31.28438799,-91.61961327,47.1494011,4.2,58.2
868300,31.28439189,-91.61960462,47.1494011,4.2,57.9
868400,31.28439558,-91.61959645,47.1494011,4.2,57.6
868500,31.28439946,-91.61958791,47.1494011,4.2,57.6
868600,31.2844032,-91.61957996,47.1494011,4.2,57.6
868700,31.28440711,-91.61957158,47.1494011,4.2,57.7
868800,31.28441078,-91.61956364,47.1494011,4.1,57.8
868900,31.28441462,-91.61955533,47.1494011,4.1,57.8
869000,31.28441793,-91.61954792,47.1494011,4.1,57.8
869100,31.28442144,-91.61954024,47.1494011,4.1,57.8
869200,31.2844253,-91.61953166,47.1494011,4.1,57.8
869300,31.28442897,-91.61952353,47.1494011,4.1,57.8
869400,31.28443298,-91.61951429,47.1494011,4.1,57.8
869500,31.2844368,-91.61950598,47.2494011,4,57.8
869600,31.28444024,-91.6194985,47.2494011,4,57.9
869700,31.28444385,-91.61949065,47.2494011,4,57.9
869800,31.28444729,-91.61948306,47.1494011,4,57.8
869900,31.28445048,-91.61947554,47.2494011,4,57.9
870000,31.284454,-91.61946803,47.1494011,4,57.9
870100,31.28445769,-91.61946017,47.2494011,4,57.8
870200,31.28446125,-91.61945271,47.2494011,4,57.8
870300,31.28446507,-91.61944496,47.2494011,4,57.9
870400,31.2844686,-91.6194375,47.2494011,4,57.9
870500,31.2844723,-91.61942969,47.2494011,4,57.9
870600,31.28447581,-91.61942234,47.2494011,4,57.9
870700,31.2844793,-91.61941497,47.3494011,4,57.9
870800,31.28448308,-91.61940711,47.3494011,4,57.8
870900,31.28448686,-91.61939929,47.3494011,4,57.8
871000,31.28449035,-91.61939217,47.4494011,4,57.8
871100,31.28449388,-91.61938506,47.4494011,4,57.8
871200,31.28449765,-91.61937737,47.4494011,4,57.9
871300,31.28450141,-91.61936969,47.4494011,3.9,57.9
871400,31.28450479,-91.61936268,47.4494011,4,57.9
871500,31.28450834,-91.61935533,47.4494011,4,58
871600,31.28451157,-91.61934858,47.3494011,4,57.9
871700,31.28451521,-91.6193412,47.3494011,4,57.9
871800,31.2845187,-91.61933417,47.3494011,3.9,57.8
871900,31.2845222,-91.61932714,47.4494011,3.9,57.8
872000,31.2845262,-91.61931935,47.3494011,3.9,57.8
872100,31.28452999,-91.61931184,47.3494011,3.9,57.8
872200,31.28453339,-91.61930507,47.3494011,3.9,57.8
872300,31.28453697,-91.61929795,47.3494011,3.9,57.8
872400,31.28454024,-91.61929157,47.4494011,3.9,57.8
872500,31.28454389,-91.61928438,47.4494011,3.9,57.8
872600,31.28454739,-91.61927755,47.4494011,3.9,57.9
872700,31.28455106,-91.61927037,47.4494011,3.9,57.5
872800,31.28455457,-91.61926341,47.4494011,3.9,56.8
872900,31.28455821,-91.61925616,47.4494011,4,56
873000,31.28456172,-91.61924933,47.5494011,4,55.1
873100,31.2845654,-91.61924217,47.5494011,3.9,54
873200,31.28456886,-91.6192354,47.5494011,4,52.8
873300,31.28457251,-91.61922836,47.4494011,4,52
873400,31.28457603,-91.61922177,47.4494011,4,51.6
873500,31.28457975,-91.6192149,47.4494011,4,51.5
873600,31.28458325,-91.6192084,47.4494011,4,51.5
873700,31.28458696,-91.61920178,47.3494011,4,51.4
873800,31.2845905,-91.61919537,47.4494011,4,51.4
873900,31.28459422,-91.61918865,47.3494011,4,51.4
874000,31.28459772,-91.61918228,47.3494011,4,51.4
874100,31.28460116,-91.61917603,47.3494011,4,51.4
874200,31.28460496,-91.61916919,47.3494011,4,51.4
874300,31.28460878,-91.61916237,47.3494011,4,51.3
874400,31.28461228,-91.61915624,47.3494011,4,51.2
874500,31.28461578,-91.61915028,47.3494011,4,51
874600,31.28461957,-91.61914371,47.3494011,4.1,51
874700,31.28462337,-91.61913718,47.2494011,4.1,50.9
874800,31.28462692,-91.61913126,47.3494011,4.1,50.9
874900,31.28463067,-91.61912506,47.3494011,4.1,51
875000,31.28463418,-91.61911952,47.3494011,4.1,51
875100,31.28463798,-91.61911329,47.3494011,4.1,51
875200,31.28464164,-91.61910741,47.3494011,4.1,51
875300,31.28464549,-91.61910123,47.3494011,4.1,51
875400,31.28464885,-91.61909575,47.3494011,4.1,50.9
875500,31.28465257,-91.61908967,47.2494011,4.2,50.9
875600,31.28465622,-91.61908378,47.2494011,4.2,51
875700,31.28466008,-91.61907758,47.2494011,4.2,50.9
875800,31.28466391,-91.61907161,47.2494011,4.2,50.7
875900,31.28466781,-91.61906544,47.2494011,4.2,50.5
876000,31.28467157,-91.61905936,47.2494011,4.2,50.2
876100,31.28467553,-91.619053,47.2494011,4.2,50
876200,31.28467952,-91.61904685,47.2494011,4.2,49.8
876300,31.2846835,-91.61904072,47.2494011,4.3,49.7
876400,31.28468727,-91.61903492,47.2494011,4.3,49.6
876500,31.28469124,-91.61902883,47.1494011,4.3,49.4
876600,31.28469499,-91.61902313,47.2494011,4.3,49.2
876700,31.2846989,-91.61901742,47.2494011,4.3,49
876800,31.28470269,-91.61901186,47.1494011,4.3,48.8
876900,31.28470668,-91.61900605,47.2494011,4.3,48.5
877000,31.28471048,-91.61900053,47.2494011,4.3,48.3
877100,31.28471427,-91.61899538,47.2494011,4.3,48.1
877200,31.28471834,-91.61898944,47.2494011,4.3,48
877300,31.28472242,-91.61898354,47.2494011,4.3,48
877400,31.28472615,-91.61897828,47.2494011,4.3,47.9
877500,31.28473006,-91.61897288,47.3494011,4.3,47.9
877600,31.28473383,-91.61896763,47.3494011,4.3,47.9
877700,31.2847378,-91.61896212,47.3494011,4.3,47.9
877800,31.28474157,-91.61895689,47.3494011,4.3,47.9
877900,31.28474543,-91.61895165,47.3494011,4.3,48
878000,31.28474921,-91.6189464,47.3494011,4.3,48
878100,31.28475319,-91.6189409,47.3494011,4.3,48
878200,31.28475704,-91.61893571,47.4494011,4.3,48
878300,31.28476109,-91.61893028,47.3494011,4.3,48.1
878400,31.28476499,-91.61892517,47.3494011,4.4,48.1
878500,31.28476906,-91.61891975,47.3494011,4.4,48
878600,31.28477281,-91.61891475,47.3494011,4.4,47.9
878700,31.28477677,-91.61890952,47.4494011,4.4,47.8
878800,31.28478072,-91.6189044,47.4494011,4.4,47.7
878900,31.28478489,-91.618899,47.3494011,4.4,47.5
879000,31.28478884,-91.61889395,47.3494011,4.4,47.4
879100,31.28479301,-91.61888867,47.3494011,4.5,47.2
879200,31.28479699,-91.61888381,47.3494011,4.5,46.9
879300,31.28480113,-91.61887864,47.3494011,4.5,46.7
879400,31.28480509,-91.61887378,47.3494011,4.5,46.5
879500,31.28480926,-91.61886869,47.3494011,4.5,46.4
879600,31.28481329,-91.61886407,47.3494011,4.5,46.4
879700,31.28481729,-91.6188593,47.3494011,4.5,46.4
879800,31.28482154,-91.61885418,47.3494011,4.5,46.4
879900,31.28482579,-91.61884909,47.3494011,4.5,46.4
880000,31.28482963,-91.61884452,47.3494011,4.5,46.5
880100,31.28483347,-91.61883986,47.3494011,4.5,46.5
880200,31.28483738,-91.61883531,47.3494011,4.5,46.4
880300,31.28484149,-91.61883054,47.3494011,4.5,46.4
880400,31.28484538,-91.61882612,47.2494011,4.5,46.5
880500,31.28484935,-91.61882181,47.2494011,4.5,46.5
880600,31.28485337,-91.61881729,47.3494011,4.5,46.5
880700,31.28485759,-91.6188126,47.3494011,4.4,46.6
880800,31.28486154,-91.61880823,47.3494011,4.4,46.6
880900,31.28486585,-91.6188035,47.3494011,4.4,46.6
881000,31.28486975,-91.61879933,47.3494011,4.4,46.7
881100,31.28487383,-91.61879501,47.2494011,4.4,46.7
881200,31.28487762,-91.618791,47.2494011,4.4,46.7
881300,31.28488144,-91.61878701,47.2494011,4.4,46.8
881400,31.28488527,-91.61878307,47.2494011,4.3,46.8
881500,31.28488929,-91.61877897,47.2494011,4.3,46.9
881600,31.28489307,-91.61877516,47.2494011,4.3,46.9
881700,31.28489704,-91.61877121,47.1494011,4.3,46.8
881800,31.28490058,-91.61876746,47.1494011,4.3,46.8
881900,31.28490454,-91.61876359,47.1494011,4.3,46.7
882000,31.28490826,-91.61876002,47.1494011,4.3,46.5
882100,31.28491219,-91.61875631,47.1494011,4.3,46.4
882200,31.28491551,-91.61875322,47.2494011,4.3,46.2
882300,31.28491934,-91.61874971,47.2494011,4.3,46
882400,31.28492315,-91.61874622,47.2494011,4.3,45.8
882500,31.28492719,-91.61874261,47.2494011,4.3,45.6
882600,31.28493107,-91.6187391,47.2494011,4.3,45.4
882700,31.28493505,-91.61873567,47.2494011,4.3,45.2
882800,31.28493886,-91.61873251,47.2494011,4.3,45
882900,31.28494267,-91.61872938,47.2494011,4.3,44.8
883000,31.28494688,-91.61872607,47.2494011,4.3,44.6
883100,31.28495078,-91.61872296,47.2494011,4.3,44.4
883200,31.28495479,-91.61871988,47.2494011,4.3,44.2
883300,31.28495861,-91.618717,47.2494011,4.3,44
883400,31.28496262,-91.618714,47.2494011,4.3,43.7
883500,31.28496654,-91.61871131,47.2494011,4.3,43.6
883600,31.2849702,-91.61870861,47.2494011,4.3,43.5
883700,31.28497387,-91.61870594,47.1494011,4.3,43.5
883800,31.28497787,-91.61870303,47.1494011,4.3,43.4
883900,31.28498167,-91.61870033,47.1494011,4.3,43.4
884000,31.28498546,-91.61869781,47.2494011,4.3,43.3
884100,31.28498926,-91.61869531,47.2494011,4.3,43.3
884200,31.28499334,-91.61869254,47.2494011,4.3,43.3
884300,31.28499728,-91.61869002,47.2494011,4.4,43.3
884400,31.2850014,-91.61868735,47.2494011,4.3,43.3
884500,31.28500533,-91.61868482,47.2494011,4.3,43.2
884600,31.28500935,-91.61868219,47.2494011,4.4,43.1
884700,31.28501336,-91.6186797,47.2494011,4.4,42.9
884800,31.28501721,-91.6186774,47.2494011,4.4,42.8
884900,31.28502107,-91.61867511,47.2494011,4.4,42.6
885000,31.28502533,-91.6186725,47.1494011,4.5,42.5
885100,31.28502959,-91.61866991,47.2494011,4.5,42.3
885200,31.28503352,-91.6186678,47.1494011,4.5,42.2
885300,31.28503763,-91.61866532,47.1494011,4.5,42.1
885400,31.28504161,-91.61866297,47.1494011,4.5,42
885500,31.2850458,-91.61866052,47.1494011,4.5,41.8
885600,31.28504986,-91.61865861,47.1494011,4.6,41.7
885700,31.28505407,-91.61865633,47.1494011,4.5,41.5
885800,31.28505817,-91.61865407,47.1494011,4.5,41.3
885900,31.28506248,-91.6186517,47.1494011,4.6,41.1
886000,31.28506684,-91.61864961,47.1494011,4.6,40.7
886100,31.28507117,-91.61864734,47.1494011,4.6,40.5
886200,31.28507528,-91.6186452,47.1494011,4.6,40.3
886300,31.2850796,-91.61864296,47.1494011,4.6,40.2
886400,31.2850833,-91.61864109,47.1494011,4.6,40.1
886500,31.28508747,-91.61863895,47.1494011,4.6,39.9
886600,31.28509152,-91.61863686,47.1494011,4.7,39.7
886700,31.2850958,-91.61863467,47.1494011,4.7,39.6
886800,31.28510002,-91.61863258,47.1494011,4.7,39.3
886900,31.28510463,-91.61863039,47.1494011,4.8,39.1
887000,31.28510882,-91.61862842,47.1494011,4.8,38.8
887100,31.28511325,-91.61862637,47.1494011,4.8,38.6
